scheduler,workload,p50_latency_ms,p95_latency_ms,p99_latency_ms,mean_latency_ms,std_latency_ms,throughput,total_energy,total_cost,energy_per_job,cost_per_job,slo_violations,slo_violation_rate,slo_compliance_rate,cold_starts,warm_hits,cold_start_rate,num_jobs,simulation_time_s,hw_0_util,hw_1_util,hw_2_util,hw_3_util,hw_4_util,hw_5_util,hw_6_util,run_id
FIFO,azure_trace_day_01,23.346573590279363,27.260289485806393,29.455315696072404,19.413913983828383,8.37820308544169,81.6527106546124,63584.58379971336,58738.07146313868,31.79229189985668,29.36903573156934,0,0.0,1.0,1453,547,0.7265,2000,3.5481765270233154,24.565465690546198,24.23935523597482,23.632888028798384,24.255798496621416,19.685206155401495,19.887880794831542,22.089956425977853,4
FIFO,azure_trace_day_02,23.346573590279363,27.640961250034923,29.394476594947108,19.528499743885934,8.279307906228809,85.21020816309041,64338.840601521486,59350.55732773446,32.16942030076074,29.67527866386723,0,0.0,1.0,1462,538,0.731,2000,3.6061086654663086,25.343314742664013,25.004556049813697,25.075739208149518,25.435241537653425,21.35795050535294,21.147315108230707,22.870825826171473,0
FIFO,azure_trace_day_02,23.346573590279363,27.640961250034923,29.394476594947108,19.528499743885934,8.279307906228809,85.21020816309041,64338.840601521486,59350.55732773446,32.16942030076074,29.67527866386723,0,0.0,1.0,1462,538,0.731,2000,3.6207778453826904,25.343314742664013,25.004556049813697,25.075739208149518,25.435241537653425,21.35795050535294,21.147315108230707,22.870825826171473,1
FIFO,azure_trace_day_02,23.346573590279363,27.640961250034923,29.394476594947108,19.528499743885934,8.279307906228809,85.21020816309041,64338.840601521486,59350.55732773446,32.16942030076074,29.67527866386723,0,0.0,1.0,1462,538,0.731,2000,3.591172456741333,25.343314742664013,25.004556049813697,25.075739208149518,25.435241537653425,21.35795050535294,21.147315108230707,22.870825826171473,2
FIFO,azure_trace_day_02,23.346573590279363,27.640961250034923,29.394476594947108,19.528499743885934,8.279307906228809,85.21020816309041,64338.840601521486,59350.55732773446,32.16942030076074,29.67527866386723,0,0.0,1.0,1462,538,0.731,2000,3.604483127593994,25.343314742664013,25.004556049813697,25.075739208149518,25.435241537653425,21.35795050535294,21.147315108230707,22.870825826171473,3
FIFO,azure_trace_day_02,23.346573590279363,27.640961250034923,29.394476594947108,19.528499743885934,8.279307906228809,85.21020816309041,64338.840601521486,59350.55732773446,32.16942030076074,29.67527866386723,0,0.0,1.0,1462,538,0.731,2000,3.617875814437866,25.343314742664013,25.004556049813697,25.075739208149518,25.435241537653425,21.35795050535294,21.147315108230707,22.870825826171473,4
FIFO,azure_trace_day_03,23.346573590280556,27.16422553340969,29.394065023079712,19.712856548617324,8.06855890198179,80.58575586050719,65048.69567264144,60008.25284819862,32.52434783632072,30.00412642409931,0,0.0,1.0,1486,514,0.743,2000,3.6214163303375244,23.867035472695896,24.086478786125515,24.16484139654869,23.94686443686339,20.112253797610784,20.506535690327773,22.089163434972512,0
FIFO,azure_trace_day_03,23.346573590280556,27.16422553340969,29.394065023079712,19.712856548617324,8.06855890198179,80.58575586050719,65048.69567264144,60008.25284819862,32.52434783632072,30.00412642409931,0,0.0,1.0,1486,514,0.743,2000,3.597602367401123,23.867035472695896,24.086478786125515,24.16484139654869,23.94686443686339,20.112253797610784,20.506535690327773,22.089163434972512,1
FIFO,azure_trace_day_03,23.346573590280556,27.16422553340969,29.394065023079712,19.712856548617324,8.06855890198179,80.58575586050719,65048.69567264144,60008.25284819862,32.52434783632072,30.00412642409931,0,0.0,1.0,1486,514,0.743,2000,3.538933515548706,23.867035472695896,24.086478786125515,24.16484139654869,23.94686443686339,20.112253797610784,20.506535690327773,22.089163434972512,2
FIFO,azure_trace_day_03,23.346573590280556,27.16422553340969,29.394065023079712,19.712856548617324,8.06855890198179,80.58575586050719,65048.69567264144,60008.25284819862,32.52434783632072,30.00412642409931,0,0.0,1.0,1486,514,0.743,2000,3.589097499847412,23.867035472695896,24.086478786125515,24.16484139654869,23.94686443686339,20.112253797610784,20.506535690327773,22.089163434972512,3
