0,1,2,3,4,5,6
-0.024166114708124985,-0.024185305825245345,-0.02411519379613553,-0.026035368864001263,-0.0687962719115127,-0.06880109593275947,-0.08838327756636011
-0.0241991632393421,-0.024194142544310692,-0.024124468702967646,-0.026035368864001263,-0.0687962719115127,-0.06880109593275947,-0.08838327756636011
-0.024201209596280117,-0.02416856928527413,-0.024131818288138325,-0.026035368864001263,-0.0687962719115127,-0.06880109593275947,-0.08838327756636011
-0.024201209596280117,-0.024174433414249023,-0.024111321160967692,-0.026035368864001263,-0.0687962719115127,-0.06880109593275947,-0.08838327756636011
-0.024201209596280117,-0.02418304534274168,-0.024103948166535515,-0.026035368864001263,-0.0687962719115127,-0.06880109593275947,-0.08838327756636011
-0.024201209596280117,-0.0241767781416367,-0.024115338736208095,-0.026035368864001263,-0.0687962719115127,-0.06880109593275947,-0.08838327756636011
-0.024201209596280117,-0.024178457636939963,-0.024133307816162745,-0.026035368864001263,-0.0687962719115127,-0.06880109593275947,-0.08838327756636011
-0.024201209596280117,-0.024185764849061306,-0.024128324772691705,-0.026035368864001263,-0.0687962719115127,-0.06880109593275947,-0.08838327756636011
-0.024201209596280117,-0.024184546106679417,-0.02414094286535966,-0.026035368864001263,-0.0687962719115127,-0.06880109593275947,-0.08838327756636011
-0.024201209596280117,-0.024164783418613986,-0.024149245641887772,-0.026035368864001263,-0.0687962719115127,-0.06880109593275947,-0.08838327756636011
-0.024201209596280117,-0.02415017608699876,-0.024147630543318824,-0.026035368864001263,-0.0687962719115127,-0.06880109593275947,-0.08838327756636011
-0.024201209596280117,-0.02415755253755423,-0.02415727322061401,-0.026035368864001263,-0.0687962719115127,-0.06880109593275947,-0.08838327756636011
-0.024201209596280117,-0.024159494667475415,-0.024137727151139973,-0.026035368864001263,-0.0687962719115127,-0.06880109593275947,-0.08838327756636011
-0.024211830031392448,-0.024155273389932903,-0.024138213566305175,-0.026035368864001263,-0.0687962719115127,-0.06880109593275947,-0.08838327756636011
-0.024211830031392448,-0.02415758165092668,-0.024139809596749162,-0.026035368864001263,-0.0687962719115127,-0.06880109593275947,-0.08838327756636011
-0.024211830031392448,-0.02415533958531957,-0.02413422512392263,-0.026035368864001263,-0.0687962719115127,-0.06880109593275947,-0.08838327756636011
-0.024220215243889495,-0.024164500207154837,-0.024119287929790657,-0.026035368864001263,-0.0687962719115127,-0.06880109593275947,-0.08838327756636011
-0.024220215243889495,-0.02417487774281582,-0.024115765095131893,-0.026035368864001263,-0.0687962719115127,-0.06880109593275947,-0.08838327756636011
-0.024220215243889495,-0.024184011069037788,-0.024131674416476623,-0.026035368864001263,-0.0687962719115127,-0.06880109593275947,-0.08838327756636011
-0.024220215243889495,-0.02419569529687293,-0.024123091952643973,-0.026035368864001263,-0.0687962719115127,-0.06880109593275947,-0.08838327756636011
-0.024228547419938153,-0.02418924952722881,-0.024133186435920943,-0.026035368864001263,-0.0687962719115127,-0.06880109593275947,-0.08838327756636011
-0.024230515905432903,-0.02419952881801579,-0.02413361762125473,-0.026035368864001263,-0.0687962719115127,-0.06880109593275947,-0.08838327756636011
-0.024230515905432903,-0.024199121502285516,-0.02413441758404081,-0.026035368864001263,-0.0687962719115127,-0.06880109593275947,-0.08838327756636011
-0.024238726428609875,-0.02420454176840071,-0.024139025451192626,-0.026035368864001263,-0.0687962719115127,-0.06880109593275947,-0.08838327756636011
